2,2
2.00369,2.00172
2.01472,2.00685
2.03302,2.01535
2.05855,2.02718
2.09121,2.04231
2.13088,2.06069
2.17742,2.08226
2.23069,2.10697
2.29053,2.13476
2.35686,2.16558
2.42956,2.19936
2.50854,2.23601
2.59368,2.2755
2.68485,2.31777
2.78191,2.36282
2.88471,2.4106
2.99311,2.4611
3.10705,2.51427
3.22646,2.57008
3.35128,2.62846
3.48145,2.68939
3.61686,2.75281
3.75737,2.81866
3.90288,2.88691
4.05325,2.95748
4.20837,3.03028
4.36812,3.10518
4.53237,3.18207
4.70102,3.26085
4.87393,3.34146
5.05097,3.42385
5.23204,3.50799
5.417,3.59384
5.60575,3.68131
5.79818,3.77034
5.99419,3.86087
6.19367,3.95281
6.39655,4.04611
6.60275,4.14071
6.8122,4.23654
7.02482,4.33354
7.24056,4.4316
7.45936,4.53058
7.68116,4.63038
7.9059,4.73088
8.13354,4.83198
8.36404,4.93361
8.59734,5.03569
8.83341,5.13813
9.07218,5.24085
9.3136,5.34378
9.55759,5.44683
9.80411,5.54993
10.053,5.65299
10.3043,5.75594
10.5578,5.85871
10.8134,5.96122
11.071,6.06338
11.3307,6.16513
11.5923,6.26638
11.8558,6.36705
12.1211,6.46711
12.3883,6.56651
12.6573,6.6652
12.928,6.76314
13.2003,6.86029
13.4744,6.95659
13.75,7.05201
14.0273,7.14649
14.3061,7.24001
14.5863,7.33254
14.8678,7.42406
15.1505,7.51457
15.4343,7.60417
15.719,7.69298
16.0045,7.78112
16.2907,7.86875
16.5774,7.9561
16.8645,8.04344
17.1518,8.13105
17.4391,8.2192
17.7264,8.30816
18.0134,8.3982
18.3001,8.4896
18.5863,8.58264
18.8719,8.67761
19.1566,8.77479
19.4403,8.87448
19.7228,8.97696
20.004,9.0825
20.2838,9.19137
20.562,9.30383
20.8384,9.42002
21.1128,9.53961
21.3847,9.66213
21.6539,9.7871
21.9201,9.91403
22.1835,10.0422
22.4443,10.1708
22.7029,10.299
22.9595,10.4262
23.2142,10.5514
23.4674,10.674
23.7191,10.7932
23.9695,10.9082
24.2189,11.0185
24.4674,11.1236
24.7152,11.2231
24.9624,11.3166
25.2091,11.4035
25.4555,11.4835
25.7016,11.5563
25.9474,11.6214
26.193,11.6786
26.4386,11.7275
26.6842,11.7679
26.9298,11.7995
27.1755,11.822
27.4212,11.8351
27.667,11.8387
27.9128,11.8324
28.1585,11.817
28.4038,11.7929
28.6487,11.7608
28.8928,11.7215
29.1363,11.6756
29.3792,11.6241
29.6214,11.5679
29.8629,11.5078
30.1038,11.4448
30.3441,11.3798
30.5838,11.3137
30.8229,11.2474
31.0613,11.1818
31.299,11.1176
31.5358,11.0555
31.7716,10.9962
32.0064,10.9404
32.24,10.8883
32.4724,10.8404
32.7034,10.7971
32.9328,10.7589
33.1606,10.7259
33.3865,10.6988
33.6104,10.6776
33.8321,10.663
34.0517,10.6552
34.2688,10.6547
34.4834,10.6619
34.6953,10.6769
34.9044,10.7001
35.1104,10.7317
35.3131,10.7718
35.5125,10.8202
35.7086,10.8766
35.9012,10.9406
36.0904,11.0121
36.276,11.0904
36.458,11.1753
36.6363,11.2663
36.8107,11.363
36.9813,11.4651
37.1479,11.5722
37.3106,11.6839
37.4692,11.7999
37.6238,11.9198
37.7742,12.0431
37.9203,12.1695
38.0622,12.2984
38.1997,12.4294
38.3329,12.5623
38.4617,12.6966
38.5861,12.8321
38.7061,12.9681
38.8214,13.1045
38.9322,13.2408
39.0383,13.3767
39.1396,13.5117
39.2361,13.6455
39.3277,13.7778
39.4145,13.9083
39.4963,14.0364
39.5731,14.162
39.645,14.2845
39.7119,14.4036
39.7738,14.5189
39.8307,14.6299
39.8825,14.7363
39.9285,14.836
39.9658,14.9201
39.9909,14.9783
40,15
